0.000000000000000000e+00,2.500492493999113310e-04,5.022088657892083115e-04,7.564997703584309041e-04,1.012943017119187668e-03,1.271559793920313403e-03,1.532371423452620878e-03,1.795399364242136059e-03,2.060665211631684552e-03,2.328190698750700911e-03,2.597997697473115181e-03,2.870108219363168376e-03,3.144544416608994683e-03,3.421328582943806897e-03,3.700483154554504248e-03,3.982030710977524368e-03,4.265993975981744249e-03,4.552395818438223322e-03,4.841259253176597409e-03,5.132607441827885010e-03,5.426463693653496914e-03,5.722851466360208417e-03,6.021794366900855636e-03,6.323316152260506119e-03,6.627440730227844405e-03,6.934192160151508855e-03,7.243594653681107408e-03,7.555672575492626032e-03,7.870450443997945369e-03,8.187952932038162004e-03,8.508204867560417717e-03,8.831231234277906253e-03,9.157057172312760979e-03,9.485707978821464326e-03,9.817209108602462445e-03,1.015158617468563118e-02,1.048886494890323776e-02,1.082907136244203906e-02,1.117223150637614709e-02,1.151837163218027635e-02,1.186751815222299861e-02,1.221969764023959557e-02,1.257493683178412085e-02,1.293326262466025847e-02,1.329470207933054759e-02,1.365928241930355891e-02,1.402703103149859423e-02,1.439797546658743745e-02,1.477214343931274390e-02,1.514956282878258433e-02,1.553026167874068351e-02,1.591426819781188717e-02,1.630161075972235210e-02,1.669231790349399308e-02,1.708641833361268861e-02,1.748394092016970422e-02,1.788491469897586505e-02,1.828936887164792774e-02,1.869733280566662423e-02,1.910883603440585027e-02,1.952390825713243294e-02,1.994257933897594648e-02,2.036487931086801081e-02,2.079083836945046573e-02,2.122048687695191754e-02,2.165385536103200947e-02,2.209097451459283643e-02,2.253187519555692464e-02,2.297658842661117265e-02,2.342514539491609427e-02,2.387757745177978078e-02,2.433391611229597171e-02,2.479419305494552639e-02,2.525844012116072040e-02,2.572668931485169036e-02,2.619897280189436434e-02,2.667532290957922228e-02,2.715577212602019938e-02,2.764035309952308367e-02,2.812909863791270351e-02,2.862204170781818685e-02,2.911921543391566072e-02,2.962065309812762087e-02,3.012638813877829488e-02,3.063645414970428069e-02,3.115088487931972142e-02,3.166971422963531235e-02,3.219297625523037665e-02,3.272070516217730207e-02,3.325293530691756511e-02,3.378970119508862419e-02,3.433103748030087027e-02,3.487697896286396509e-02,3.542756058846172063e-02,3.598281744677477717e-02,3.654278477005033082e-02,3.710749793161808446e-02,3.767699244435171457e-02,3.825130395907500730e-02,3.883046826291185194e-02,3.941452127757943263e-02,4.000349905762366765e-02,4.059743778859618152e-02,4.119637378517203297e-02,4.180034348920734499e-02,4.240938346773603929e-02,4.302353041090491159e-02,4.364282112984623624e-02,4.426729255448703937e-02,4.489698173129431924e-02,4.553192582095533236e-02,4.617216209599218218e-02,4.681772793830991930e-02,4.746866083667730662e-02,4.812499838413946546e-02,4.878677827536163220e-02,4.945403830390315836e-02,5.012681635942103919e-02,5.080515042480213128e-02,5.148907857322326809e-02,5.217863896513850325e-02,5.287386984519271138e-02,5.357480953906074150e-02,5.428149645021136671e-02,5.499396905659527379e-02,5.571226590725632949e-02,5.643642561886536013e-02,5.716648687217572300e-02,5.790248840839989225e-02,5.864446902550640023e-02,5.939246757443632924e-02,6.014652295523875009e-02,6.090667411312428170e-02,6.167296003443617503e-02,6.244541974253826205e-02,6.322409229361898586e-02,6.400901677241102594e-02,6.480023228782570699e-02,6.559777796850171927e-02,6.640169295826739426e-02,6.721201641151611228e-02,6.802878748849414126e-02,6.885204535050029606e-02,6.968182915499708530e-02,7.051817805063256839e-02,7.136113117217260382e-02,7.221072763534289174e-02,7.306700653158046399e-02,7.393000692269396934e-02,7.479976783543255958e-02,7.567632825596280755e-02,7.655972712425342108e-02,7.745000332836725343e-02,7.834719569866036015e-02,7.925134300188786673e-02,8.016248393521621662e-02,8.108065712014168869e-02,8.200590109631492042e-02,8.293825431527118708e-02,8.387775513406640904e-02,8.482444180881869300e-02,8.577835248815519897e-02,8.673952520656451337e-02,8.770799787765433397e-02,8.868380828731445287e-02,8.966699408678525940e-02,9.065759278563158274e-02,9.165564174462227653e-02,9.266117816851543454e-02,9.367423909874969534e-02,9.469486140604164992e-02,9.572308178288971292e-02,9.675893673598490174e-02,9.780246257852864833e-02,9.885369542245825425e-02,9.991267117058034997e-02,1.009794255086128856e-01,1.020539938971362220e-01,1.031364115634538503e-01,1.042267134933634182e-01,1.053249344228388285e-01,1.064311088296240881e-01,1.075452709247395888e-01,1.086674546439020256e-01,1.097976936388583569e-01,1.109360212686352765e-01,1.120824705907047664e-01,1.132370743520671602e-01,1.143998649802525774e-01,1.155708745742420884e-01,1.167501348953097068e-01,1.179376773577867216e-01,1.191335330197494380e-01,1.203377325736320613e-01,1.215503063367659731e-01,1.227712842418470923e-01,1.240006958273328491e-01,1.252385702277704627e-01,1.264849361640583980e-01,1.277398219336424445e-01,1.290032554006488308e-01,1.302752639859557915e-01,1.315558746572058901e-01,1.328451139187611374e-01,1.341430078016029592e-01,1.354495818531792073e-01,1.367648611272007375e-01,1.380888701733894719e-01,1.394216330271807469e-01,1.407631731993823632e-01,1.421135136657925846e-01,1.434726768567802235e-01,1.448406846468291154e-01,1.462175583440497029e-01,1.476033186796611163e-01,1.489979857974459698e-01,1.504015792431812881e-01,1.518141179540484498e-01,1.532356202480254226e-01,1.546661038132642607e-01,1.561055856974573053e-01,1.575540822971953081e-01,1.590116093473210035e-01,1.604781819102814588e-01,1.619538143654829232e-01,1.634385203986515323e-01,1.649323129912038111e-01,1.664352044096306105e-01,1.679472061948981965e-01,1.694683291518704338e-01,1.709985833387562548e-01,1.725379780565858556e-01,1.740865218387203373e-01,1.756442224403984287e-01,1.772110868283247043e-01,1.787871211703035701e-01,1.803723308249232105e-01,1.819667203312939907e-01,1.835702933988456187e-01,1.851830528971876999e-01,1.868050008460379330e-01,1.884361384052229416e-01,1.900764658647560723e-01,1.917259826349969332e-01,1.933846872368972236e-01,1.950525772923381307e-01,1.967296495145635093e-01,1.984158996987140100e-01,2.001113227124670657e-01,2.018159124867875687e-01,2.035296620067942042e-01,2.052525633027464658e-01,2.069846074411574588e-01,2.087257845160372938e-01,2.104760836402724544e-01,2.122354929371459142e-01,2.140039995320034416e-01,2.157815895440710063e-01,2.175682480784283390e-01,2.193639592181441667e-01,2.211687060165777874e-01,2.229824704898525911e-01,2.248052336095064940e-01,2.266369752953242556e-01,2.284776744083572009e-01,2.303273087441352895e-01,2.321858550260765264e-01,2.340532888990991545e-01,2.359295849234414877e-01,2.378147165686944065e-01,2.397086562080518179e-01,2.416113751127838549e-01,2.435228434469379200e-01,2.454430302622724047e-01,2.473719034934281358e-01,2.493094299533421820e-01,2.512555753289090754e-01,2.532103041768940521e-01,2.551735799201029775e-01,2.571453648438137840e-01,2.591256200924735853e-01,2.611143056666664353e-01,2.631113804203558670e-01,2.651168020584067642e-01,2.671305271343905052e-01,2.691525110486777117e-01,2.711827080468230955e-01,2.732210712182456258e-01,2.752675524952087338e-01,2.773221026521036081e-01,2.793846713050396890e-01,2.814552069117461919e-01,2.835336567717873790e-01,2.856199670270958002e-01,2.877140826628259429e-01,2.898159475085320125e-01,2.919255042396726729e-01,2.940426943794450798e-01,2.961674583009518691e-01,2.982997352297028226e-01,3.004394632464542081e-01,3.025865792903876250e-01,3.047410191626307996e-01,3.069027175301224375e-01,3.090716079298223562e-01,3.112476227732692835e-01,3.134306933514874327e-01,3.156207498402430200e-01,3.178177213056526118e-01,3.200215357101431901e-01,3.222321199187661023e-01,3.244493997058641166e-01,3.266732997620933054e-01,3.289037437017991450e-01,3.311406540707476642e-01,3.333839523542106997e-01,3.356335589854057555e-01,3.378893933542897465e-01,3.401513738167059597e-01,3.424194177038831222e-01,3.446934413322860213e-01,3.469733600138161234e-01,3.492590880663608011e-01,3.515505388246897844e-01,3.538476246516966128e-01,3.561502569499833126e-01,3.584583461737859689e-01,3.607718018412389149e-01,3.630905325469747091e-01,3.654144459750574003e-01,3.677434489122455852e-01,3.700774472615824817e-01,3.724163460563092998e-01,3.747600494740984667e-01,3.771084608516026559e-01,3.794614826993162882e-01,3.818190167167441751e-01,3.841809638078738098e-01,3.865472240969465845e-01,3.889176969445226617e-01,3.912922809638352817e-01,3.936708740374286197e-01,3.960533733340743656e-01,3.984396753259613067e-01,4.008296758061523635e-01,4.032232699063029724e-01,4.056203521146348190e-01,4.080208162941592054e-01,4.104245557011429457e-01,4.128314630038107391e-01,4.152414303012772478e-01,4.176543491427019417e-01,4.200701105466596030e-01,4.224886050207199428e-01,4.249097225812281109e-01,4.273333527732796622e-01,4.297593846908816517e-01,4.321877069972926422e-01,4.346182079455336300e-01,4.370507753990621747e-01,4.394852968526013481e-01,4.419216594531156228e-01,4.443597500209257589e-01,4.467994550709534218e-01,4.492406608340882013e-01,4.516832532786679844e-01,4.541271181320637451e-01,4.565721409023610899e-01,4.590182069001286780e-01,4.614652012602656339e-01,4.639130089639187382e-01,4.663615148604602911e-01,4.688106036895181017e-01,4.712601601030484977e-01,4.737100686874432531e-01,4.761602139856615512e-01,4.786104805193778233e-01,4.810607528111364717e-01,4.835109154065043158e-01,4.859608528962118257e-01,4.884104499382741493e-01,4.908595912800825523e-01,4.933081617804578878e-01,4.957560464316561055e-01,4.982031303813180267e-01,5.006492989543533945e-01,5.030944376747513713e-01,5.055384322873074376e-01,5.079811687792589181e-01,5.104225334018205329e-01,5.128624126916095927e-01,5.153006934919555082e-01,5.177372629740814025e-01,5.201720086581523850e-01,5.226048184341807179e-01,5.250355805827798816e-01,5.274641837957600998e-01,5.298905171965562211e-01,5.323144703604810735e-01,5.347359333347960764e-01,5.371547966585917822e-01,5.395709513824705761e-01,5.419842890880237629e-01,5.443947019070970450e-01,5.468020825408363983e-01,5.492063242785071298e-01,5.516073210160802320e-01,5.540049672745791520e-01,5.563991582181798679e-01,5.587897896720589452e-01,5.611767581399823568e-01,5.635599608216305123e-01,5.659392956296518395e-01,5.683146612064414738e-01,5.706859569406377286e-01,5.730530829833320183e-01,5.754159402639872356e-01,5.777744305060593666e-01,5.801284562423177915e-01,5.824779208298597188e-01,5.848227284648143121e-01,5.871627841967330674e-01,5.894979939426611137e-01,5.918282645008877685e-01,5.941535035643706886e-01,5.964736197338319501e-01,5.987885225305213943e-01,6.010981224086464625e-01,6.034023307674630798e-01,6.057010599630274772e-01,6.079942233196056200e-01,6.102817351407371360e-01,6.125635107199542961e-01,6.148394663511514979e-01,6.171095193386055833e-01,6.193735880066457700e-01,6.216315917089703103e-01,6.238834508376109866e-01,6.261290868315432245e-01,6.283684221849421547e-01,6.306013804550837376e-01,6.328278862698913931e-01,6.350478653351271374e-01,6.372612444412286692e-01,6.394679514697919620e-01,6.416679153996996954e-01,6.438610663128976341e-01,6.460473353998182899e-01,6.482266549644539744e-01,6.503989584290801318e-01,6.525641803386303952e-01,6.547222563647249194e-01,6.568731233093542121e-01,6.590167191082199061e-01,6.611529828337346926e-01,6.632818546976834151e-01,6.654032760535484314e-01,6.675171893985007987e-01,6.696235383750607228e-01,6.717222677724297153e-01,6.738133235274976762e-01,6.758966527255273471e-01,6.779722036005201291e-01,6.800399255352660433e-01,6.820997690610817177e-01,6.841516858572394000e-01,6.861956287500909912e-01,6.882315517118910986e-01,6.902594098593225480e-01,6.922791594517284652e-01,6.942907578890553655e-01,6.962941637095106939e-01,6.982893365869399238e-01,7.002762373279266539e-01,7.022548278686212564e-01,7.042250712713010730e-01,7.061869317206680430e-01,7.081403745198880939e-01,7.100853660863758465e-01,7.120218739473317404e-01,7.139498667350334671e-01,7.158693141818891492e-01,7.177801871152557078e-01,7.196824574520275242e-01,7.215760981930010587e-01,7.234610834170195348e-01,7.253373882749035717e-01,7.272049889831719849e-01,7.290638628175593050e-01,7.309139881063325683e-01,7.327553442234159276e-01,7.345879115813250815e-01,7.364116716239190730e-01,7.382266068189724528e-01,7.400327006505755811e-01,7.418299376113653976e-01,7.436183031945942101e-01,7.453977838860403882e-01,7.471683671557663997e-01,7.489300414497291891e-01,7.506827961812490013e-01,7.524266217223397613e-01,7.541615093949086690e-01,7.558874514618276752e-01,7.576044411178833871e-01,7.593124724806100678e-01,7.610115405810101707e-01,7.627016413541686246e-01,7.643827716297642016e-01,7.660549291224839630e-01,7.677181124223450004e-01,7.693723209849292477e-01,7.710175551215342482e-01,7.726538159892470947e-01,7.742811055809437626e-01,7.758994267152200530e-01,7.775087830262578104e-01,7.791091789536318535e-01,7.807006197320608409e-01,7.822831113811076209e-01,7.838566606948326188e-01,7.854212752314047030e-01,7.869769633026741928e-01,7.885237339637113374e-01,7.900615970023153745e-01,7.915905629284972767e-01,7.931106429639404043e-01,7.946218490314436167e-01,7.961241937443493955e-01,7.976176903959618647e-01,7.991023529489582611e-01,8.005781960247967399e-01,8.020452348931245146e-01,8.035034854611905475e-01,8.049529642632645698e-01,8.063936884500676472e-01,8.078256757782158459e-01,8.092489445996816633e-01,8.106635138512753302e-01,8.120694030441490963e-01,8.134666322533287142e-01,8.148552221072733470e-01,8.162351937774680044e-01,8.176065689680503956e-01,8.189693699054755305e-01,8.203236193282207322e-01,8.216693404765331721e-01,8.230065570822225895e-01,8.243352933585016418e-01,8.256555739898765456e-01,8.269674241220899003e-01,8.282708693521176890e-01,8.295659357182234572e-01,8.308526496900709990e-01,8.321310381588976623e-01,8.334011284277504927e-01,8.346629482017871027e-01,8.359165255786424886e-01,8.371618890388644596e-01,8.383990674364184548e-01,8.396280899892638594e-01,8.408489862700034845e-01,8.420617861966076534e-01,8.432665200232134506e-01,8.444632183310016860e-01,8.456519120191526850e-01,8.468326322958814600e-01,8.480054106695538163e-01,8.491702789398850593e-01,8.503272691892213020e-01,8.514764137739053718e-01,8.526177453157276487e-01,8.537512966934629466e-01,8.548771010344948795e-01,8.559951917065269367e-01,8.571056023093829301e-01,8.582083666668962607e-01,8.593035188188885565e-01,8.603910930132397938e-01,8.614711236980480136e-01,8.625436455138817404e-01,8.636086932861236631e-01,8.646663020174065739e-01,8.657165068801422336e-01,8.667593432091431627e-01,8.677948464943380236e-01,8.688230523735800404e-01,8.698439966255494538e-01,8.708577151627495683e-01,8.718642440245973901e-01,8.728636193706080793e-01,8.738558774736732149e-01,8.748410547134335413e-01,8.758191875697460826e-01,8.767903126162448491e-01,8.777544665139955793e-01,8.787116860052449629e-01,8.796620079072627885e-01,8.806054691062780160e-01,8.815421065515081089e-01,8.824719572492814024e-01,8.833950582572521748e-01,8.843114466787084238e-01,8.852211596569717900e-01,8.861242343698891855e-01,8.870207080244154607e-01,8.879106178512883307e-01,8.887940010997925633e-01,8.896708950326154275e-01,8.905413369207910712e-01,8.914053640387346045e-01,8.922630136593645567e-01,8.931143230493143736e-01,8.939593294642305121e-01,8.947980701441585749e-01,8.956305823090148222e-01,8.964569031541452793e-01,8.972770698459685557e-01,8.980911195177045947e-01,8.988990892651869125e-01,8.997010161427582142e-01,9.004969371592490557e-01,9.012868892740385496e-01,9.020709093931964517e-01,9.028490343657059602e-01,9.036213009797664508e-01,9.043877459591755930e-01,9.051484059597898479e-01,9.059033175660631265e-01,9.066525172876624961e-01,9.073960415561596049e-01,9.081339267217987121e-01,9.088662090503385471e-01,9.095929247199685541e-01,9.103141098182989666e-01,9.110298003394221578e-01,9.117400321810470443e-01,9.124448411417032112e-01,9.131442629180158699e-01,9.138383331020496492e-01,9.145270871787215539e-01,9.152105605232805363e-01,9.158887883988551248e-01,9.165618059540664442e-01,9.172296482207065171e-01,9.178923501114811812e-01,9.185499464178168427e-01,9.192024718077295153e-01,9.198499608237562519e-01,9.204924478809477506e-01,9.211299672649214676e-01,9.217625531299736830e-01,9.223902394972512964e-01,9.230130602529807993e-01,9.236310491467544237e-01,9.242442397898730233e-01,9.248526656537444657e-01,9.254563600683363145e-01,9.260553562206829126e-01,9.266496871534453117e-01,9.272393857635233827e-01,9.278244848007199952e-01,9.284050168664554903e-01,9.289810144125324465e-01,9.295525097399491843e-01,9.301195349977624538e-01,9.306821221819967516e-01,9.312403031346011550e-01,9.317941095424525644e-01,9.323435729364033531e-01,9.328887246903745378e-01,9.334295960204922471e-01,9.339662179842672662e-01,9.344986214798175483e-01,9.350268372451314702e-01,9.355508958573728329e-01,9.360708277322253856e-01,9.365866631232774298e-01,9.370984321214442803e-01,9.376061646544299188e-01,9.381098904862249510e-01,9.386096392166418667e-01,9.391054402808860502e-01,9.395973229491617618e-01,9.400853163263136469e-01,9.405694493515007748e-01,9.410497507979055376e-01,9.415262492724735255e-01,9.419989732156869300e-01,9.424679509013680345e-01,9.429332104365142353e-01,9.433947797611627051e-01,9.438526866482842559e-01,9.443069587037066226e-01,9.447576233660655021e-01,9.452047079067834590e-01,9.456482394300754768e-01,9.460882448729812655e-01,9.465247510054233260e-01,9.469577844302899949e-01,9.473873715835435805e-01,9.478135387343523677e-01,9.482363119852462718e-01,9.486557172722951403e-01,9.490717803653100360e-01,9.494845268680666139e-01,9.498939822185489268e-01,9.503001716892149897e-01,9.507031203872825520e-01,9.511028532550342973e-01,9.514993950701431391e-01,9.518927704460152794e-01,9.522830038321530299e-01,9.526701195145342860e-01,9.530541416160099866e-01,9.534350940967186716e-01,9.538130007545169153e-01,9.541878852254265242e-01,9.545597709840966116e-01,9.549286813442813271e-01,9.552946394593320179e-01,9.556576683227038238e-01,9.560177907684758170e-01,9.563750294718852407e-01,9.567294069498736286e-01,9.570809455616468009e-01,9.574296675092462960e-01,9.577755948381327933e-01,9.581187494377811920e-01,9.584591530422864603e-01,9.587968272309803641e-01,9.591317934290585212e-01,9.594640729082173358e-01,9.597936867873005928e-01,9.601206560329554884e-01,9.604450014602970986e-01,9.607667437335821736e-01,9.610859033668903706e-01,9.614025007248143684e-01,9.617165560231566435e-01,9.620280893296340174e-01,9.623371205645894211e-01,9.626436695017099865e-01,9.629477557687514677e-01,9.632493988482693226e-01,9.635486180783551236e-01,9.638454326533786309e-01,9.641398616247349729e-01,9.644319239015974876e-01,9.647216382516745625e-01,9.650090233019710251e-01,9.652940975395544188e-01,9.655768793123247207e-01,9.658573868297875009e-01,9.661356381638314117e-01,9.664116512495085631e-01,9.666854438858174525e-01,9.669570337364894463e-01,9.672264383307774827e-01,9.674936750642472161e-01,9.677587611995703831e-01,9.680217138673198329e-01,9.682825500667671115e-01,9.685412866666806009e-01,9.687979404061257682e-01,9.690525278952663024e-01,9.693050656161663614e-01,9.695555699235934854e-01,9.698040570458226206e-01,9.700505430854399203e-01,9.702950440201473237e-01,9.705375757035674678e-01,9.707781538660482656e-01,9.710167941154671523e-01,9.712535119380355519e-01,9.714883226991026799e-01,9.717212416439584555e-01,9.719522838986360824e-01,9.721814644707136299e-01,9.724087982501146143e-01,9.726343000099073599e-01,9.728579844071032490e-01,9.730798659834533071e-01,9.732999591662437888e-01,9.735182782690896541e-01,9.737348374927268235e-01,9.739496509258022128e-01,9.741627325456618802e-01,9.743740962191370647e-01,9.745837557033287801e-01,9.747917246463890795e-01,9.749980165883007643e-01,9.752026449616546522e-01,9.754056230924239568e-01,9.756069642007364484e-01,9.758066814016436163e-01,9.760047877058873889e-01,9.762012960206640777e-01,9.763962191503848809e-01,9.765895697974340539e-01,9.767813605629238616e-01,9.769716039474463098e-01,9.771603123518216583e-01,9.773474980778440457e-01,9.775331733290233416e-01,9.777173502113242209e-01,9.779000407339013545e-01,9.780812568098314896e-01,9.782610102568417565e-01,9.784393127980348659e-01,9.786161760626098660e-01,9.787916115865805677e-01,9.789656308134890850e-01,9.791382450951161553e-01,9.793094656921879082e-01,9.794793037750785247e-01,9.796477704245090123e-01,9.798148766322426484e-01,9.799806333017758719e-01,9.801450512490258449e-01,9.803081412030134612e-01,9.804699138065431363e-01,9.806303796168779341e-01,9.807895491064109184e-01,9.809474326633327301e-01,9.811040405922949459e-01,9.812593831150689949e-01,9.814134703712015240e-01,9.815663124186654320e-01,9.817179192345066863e-01,9.818683007154874742e-01,9.820174666787242490e-01,9.821654268623229989e-01,9.823121909260089657e-01,9.824577684517533660e-01,9.826021689443951157e-01,9.827454018322587803e-01,9.828874764677684173e-01,9.830284021280566442e-01,9.831681880155704878e-01,9.833068432586722363e-01,9.834443769122364065e-01,9.835807979582424920e-01,9.837161153063638253e-01,9.838503377945515549e-01,9.839834741896151815e-01,9.841155331877987633e-01,9.842465234153525699e-01,9.843764534291008506e-01,9.845053317170054941e-01,9.846331666987255815e-01,9.847599667261727197e-01,9.848857400840620446e-01,9.850104949904595619e-01,9.851342395973252675e-01,9.852569819910514948e-01,9.853787301929982645e-01,9.854994921600239710e-01,9.856192757850119612e-01,9.857380888973932276e-01,9.858559392636652152e-01,9.859728345879062994e-01,9.860887825122864880e-01,9.862037906175742386e-01,9.863178664236387228e-01,9.864310173899494272e-01,9.865432509160698693e-01,9.866545743421495374e-01,9.867649949494103900e-01,9.868745199606302476e-01,9.869831565406218532e-01,9.870909117967087143e-01,9.871977927791963925e-01,9.873038064818405735e-01,9.874089598423111402e-01,9.875132597426524717e-01,9.876167130097400770e-01,9.877193264157333452e-01,9.878211066785248518e-01,9.879220604621860025e-01,9.880221943774085691e-01,9.881215149819432275e-01,9.882200287810340988e-01,9.883177422278498492e-01,9.884146617239110144e-01,9.885107936195138834e-01,9.886061442141514943e-01,9.887007197569298578e-01,9.887945264469820694e-01,9.888875704338776496e-01,9.889798578180297728e-01,9.890713946510979460e-01,9.891621869363884656e-01,9.892522406292502124e-01,9.893415616374681143e-01,9.894301558216529457e-01,9.895180289956277964e-01,9.896051869268116530e-01,9.896916353365989849e-01,9.897773799007368867e-01,9.898624262496986681e-01,9.899467799690541137e-01,9.900304465998372994e-01,9.901134316389105239e-01,9.901957405393252420e-01,9.902773787106804448e-01,9.903583515194775977e-01,9.904386642894725812e-01,9.905183223020248562e-01,9.905973307964430763e-01,9.906756949703284798e-01,9.907534199799150620e-01,9.908305109404067501e-01,9.909069729263114690e-01,9.909828109717730982e-01,9.910580300708998758e-01,9.911326351780903599e-01,9.912066312083563924e-01,9.912800230376432875e-01,9.913528155031477995e-01,9.914250134036324269e-01,9.914966214997380511e-01,9.915676445142930229e-01,9.916380871326203605e-01,9.917079540028415074e-01,9.917772497361782014e-01,9.918459789072514576e-01,9.919141460543777766e-01,9.919817556798635749e-01,9.920488122502958417e-01,9.921153201968317958e-01,9.921812839154845465e-01,9.922467077674076430e-01,9.923115960791762946e-01,9.923759531430667025e-01,9.924397832173326162e-01,9.925030905264796699e-01,9.925658792615377202e-01,9.926281535803300748e-01,9.926899176077415010e-01,9.927511754359826801e-01,9.928119311248534418e-01,9.928721887020034442e-01,9.929319521631899681e-01,9.929912254725349330e-01,9.930500125627783614e-01,9.931083173355302884e-01,9.931661436615204508e-01,9.932234953808459776e-01,9.932803763032166389e-01,9.933367902081986500e-01,9.933927408454551466e-01,9.934482319349863255e-01,9.935032671673662552e-01,9.935578502039780213e-01,9.936119846772472064e-01,9.936656741908729273e-01,9.937189223200570964e-01,9.937717326117321281e-01,9.938241085847858702e-01,9.938760537302855358e-01,9.939275715116990817e-01,9.939786653651151438e-01,9.940293386994607516e-01,9.940795948967180440e-01,9.941294373121375427e-01,9.941788692744513156e-01,9.942278940860836967e-01,9.942765150233596749e-01,9.943247353367127284e-01,9.943725582508897709e-01,9.944199869651551005e-01,9.944670246534922375e-01,9.945136744648042093e-01,9.945599395231127238e-01,9.946058229277544571e-01,9.946513277535768971e-01,9.946964570511318549e-01,9.947412138468675336e-01,9.947856011433192647e-01,9.948296219192983569e-01,9.948732791300791689e-01,9.949165757075856265e-01,9.949595145605746316e-01,9.950020985748195823e-01,9.950443306132911170e-01,9.950862135163369704e-01,9.951277501018606086e-01,9.951689431654974216e-01,9.952097954807904712e-01,9.952503097993643522e-01,9.952904888510974990e-01,9.953303353442933821e-01,9.953698519658501498e-01,9.954090413814287164e-01,9.954479062356199615e-01,9.954864491521100422e-01,9.955246727338444845e-01,9.955625795631911634e-01,9.956001722021018407e-01
