0.000000000000000000e+00,6.790040600000000204e+00,1.253653419999999869e+03,4.551654399999999612e+01,4.727113199999999793e+00,1.509985639999999876e+02,1.577572199999999793e+04,3.296278400000000147e+03,1.610770200000000614e+02,3.101614600000000337e+02,1.532527999999999793e+02,3.324943160000000120e+01,1.245139019999999874e+01,2.992813999999999942e+04,1.317489799999999178e+01,1.262580000000000346e+01,2.194643399999999019e+03,1.019237399999999951e+02,5.340937000000000126e+02,3.310661600000000249e+01,1.084448600000000397e+03,5.281513999999999243e+01,3.290003000000001521e+03,5.016211400000000253e+02,2.823572600000000321e+00,1.208134799999999814e+03,3.260695400000000745e+02,1.280073199999999588e+03,2.202073599999999715e+04,1.991655600000000049e+04,4.522567599999999466e+00,4.753597020000000839e+01,2.392791040000000180e+02,1.257753000000000156e+03,0.000000000000000000e+00,4.107259399999999800e+02,1.550217400000000225e+02,4.705070399999998472e+02,7.984749600000000669e+01,6.690170000000000528e+01,1.037733160000000083e+02,2.201109060000000639e+01,7.986152400000001705e+01,1.348779140000000609e+01,5.947292600000000107e+01,1.061404640000000121e+01,2.886865440000000405e+01,8.804842799999999414e+00,1.595058000000000309e+00,8.498148800000000946e+00,1.865434800000000504e+00,2.698308200000000312e+01,5.496082799999999935e+00,2.174301999999999901e-01,5.501185800000001791e+00,5.467894400000000843e+01,2.023532640000000526e+01,2.721499400000000435e+01,1.436323380000000327e+01,1.977896399999999888e+00,6.175194599999998424e+00,1.002092999999999900e+00,3.161058200000000085e+01,2.078238199999999924e+00,2.478447999999999496e+01,8.054958000000000951e+00,9.977199999999997182e-01,3.533149599999999335e+00,3.578884200000000071e+00,3.484733599999999853e+01,1.278988580000000042e+01,2.672171800000000985e+01,1.972500120000000550e+02,2.370527999999999802e-01,2.453354239999999820e+01,7.008702799999997524e+01,2.668837399999999889e+02,6.855300000000001148e+01,7.459002200000000471e+01,4.810809999999999809e-01,8.088549999999998796e-01,4.398694599999999788e+00,3.737892000000000792e+01,0.000000000000000000e+00
6.790040600000000204e+00,0.000000000000000000e+00,4.884310600000000591e+02,4.190160399999999896e+00,3.255419600000000457e+01,2.713386739999999619e+01,4.494244600000001100e+01,3.860397800000001212e+01,6.385716000000001259e+03,2.323381160000000278e+01,5.243788199999997914e+02,3.320590060000000676e+01,2.862932000000000244e+03,7.577654799999997692e+01,2.841043458000000328e+02,5.180535999999999603e+02,1.198639920000000302e+03,1.239373840000000087e+02,4.929785599999999022e+02,6.326478600000000618e+00,9.530663999999998737e+01,1.808181999999999971e+04,2.971402399999999489e+02,5.427842000000000553e+03,1.457927000000000044e+04,2.621176599999999326e+03,3.806901600000000326e+04,4.361487799999999879e+02,7.253558600000000922e+01,7.314254999999998574e+01,4.221532399999999257e+02,1.207560800000000256e+01,6.000077600000000011e+00,7.931488000000001648e+02,0.000000000000000000e+00,1.093693519999999808e+03,2.475899599999998827e+03,1.264942999999999984e+03,4.096284000000000560e+02,3.557112620000000334e+02,1.084385200000000005e+01,9.372396399999998948e+02,3.528748000000001070e+02,8.443237999999998920e+02,2.970299000000001115e+02,1.535224599999999668e+02,5.872642199999997814e+00,2.346948000000000256e+00,4.170445080000000360e+01,2.801849599999999274e+00,2.729325200000000109e+02,1.095214600000000019e+03,1.403984999999999594e+00,1.016880000000000145e-01,2.184420800000000717e+00,3.015877399999999753e+01,1.003693860000000271e+01,1.014936199999999822e+01,5.106936200000000703e+00,8.370241799999998022e+01,3.623345199999998822e+00,1.358860200000000020e+02,1.821413639999999390e+01,8.177558000000000327e-01,3.934252999999999645e+01,6.459521599999999353e+02,3.247664799999999730e+01,2.173297400000000437e+02,1.795849599999999935e+00,2.203633199999999803e+01,1.758804100000000972e+02,2.883991199999999822e+02,4.329783399999999460e+01,3.933106799999998771e+01,1.914526599999999689e+03,5.177655600000000959e+03,5.004567600000000027e+01,1.027540740000000419e+01,2.410308799999999962e+01,5.406441799999999631e+01,4.959838000000000857e-01,6.519002000000000407e-01,1.589907999999999504e+02,0.000000000000000000e+00
1.253653419999999869e+03,4.884310600000000591e+02,0.000000000000000000e+00,2.714878360000000512e+01,9.647528599999999344e+00,7.380885799999999790e+02,1.439866999999999825e+04,5.111134000000000924e+03,1.166690539999999601e+02,6.894276199999999335e+02,3.216751999999999043e+02,3.654254700000000611e+01,2.578686000000000078e+01,7.773205399999998008e+03,2.462951500000000493e+01,2.934572799999999688e+02,4.710744000000000233e+04,3.870005199999999377e+02,3.180430200000000241e+03,1.569295480000000254e+01,1.640279200000000128e+04,4.357958799999999542e+02,8.907558000000000175e+04,1.010778200000000083e+03,6.479869199999999552e+00,7.514888000000000466e+04,9.219288000000000466e+04,1.009871800000000076e+04,2.398645399999999427e+03,7.355637999999999010e+03,2.118377860000000013e+01,4.649283479999999713e+01,8.413462599999998304e+01,4.967046000000001186e+03,0.000000000000000000e+00,1.218704999999999927e+04,2.038920019999999931e+04,8.625704000000003361e+03,5.610363799999999173e+03,1.602240599999999802e+02,1.412903000000000020e+02,2.009656000000000020e+01,2.053591200000000754e+03,3.030187799999999697e+03,1.559989200000000437e+03,9.340493999999999915e+02,3.758068800000000209e+01,1.761215599999999881e+01,4.860764800000001884e+00,3.173269400000000218e+01,1.054492280000000392e+03,1.172345800000000054e+04,3.348621599999999532e+00,1.411178600000000394e+00,1.477683719999999923e+01,3.964337599999999497e+02,1.057472960000000057e+02,4.516778000000000048e+01,2.589044640000000541e+01,3.935519999999998930e+01,1.004325900000000082e+01,2.301226200000000688e+01,2.160335800000000859e+02,5.287227000000001453e+00,6.342696000000000822e+02,3.960708800000000792e+03,7.137419799999999270e+01,4.939267800000000648e+02,4.309458599999998363e+00,2.928523800000000392e+02,1.255835799999999608e+03,5.964332400000001144e+03,3.957010399999999208e+02,2.518355800000000144e+01,3.849609600000000682e+03,2.715584000000000015e+04,5.075155999999998926e+02,9.227535999999997784e+01,2.548332200000000114e+02,8.488852400000000742e+00,3.197960400000000813e+00,5.147592800000001745e+00,8.732288999999999533e+02,0.000000000000000000e+00
4.551654399999999612e+01,4.190160399999999896e+00,2.714878360000000512e+01,0.000000000000000000e+00,8.401396679999999151e+01,1.305536800000000085e+03,9.176135999999996784e+02,1.020695600000000127e+03,2.682431552000000011e+03,1.946215999999999985e+04,6.791864999999998531e+01,1.924533000000000175e+04,1.101451399999999836e+01,9.615013999999999896e+02,1.042937116000000287e+03,3.251108200000000004e+00,1.201057519999999990e+01,1.575280599999999964e+01,1.998277200000000420e+01,8.116358000000000175e+04,1.461056100000000235e+01,1.938016999999999967e+01,2.306873539999999423e+01,1.680972799999999916e+04,2.470170800000000000e+00,4.949357400000000951e+01,5.865743799999999197e+01,4.202595999999999913e+04,1.101559899999999516e+03,2.588642639999999062e+01,3.617575799999998676e+00,4.912984800000000973e+01,2.904835759999998857e+01,4.977345399999998108e+02,0.000000000000000000e+00,2.262140200000000277e+03,5.796103000000000804e+01,7.984414199999998800e+02,7.971362399999999582e+01,2.668700400000000172e+03,3.317301600000000121e+02,2.408823799999999693e+01,7.564690685999999005e+02,1.445163399999999854e+01,2.436014199999999903e+02,1.970518740000001046e+01,1.045965300000000070e+03,7.331514899999999102e+01,6.426883200000000684e+00,1.644004639999999995e+01,1.802971400000000335e+00,4.497849800000000009e+00,1.075755901599999788e+03,2.514282880000000375e+01,3.910749885999999833e+02,5.782038260000000491e+02,2.880841997999999080e+02,5.240705600000000004e+02,1.953635459999999966e+03,1.922771800000000297e+01,1.596993719999999939e+03,3.474632399999999954e+00,1.928359019999999759e+02,2.090959580000000528e+02,4.450537399999999089e+00,2.044991799999999582e+00,5.498854600000000481e+00,4.926391399999999976e+00,9.160296000000000731e+02,7.813803799999999633e+00,6.411487400000001280e+00,9.008074399999998150e+00,2.883719599999998991e+03,4.290291999999999994e-01,1.693023580000000194e+01,2.037864860000000178e+01,3.217861759999999776e+03,2.477063349999999673e+02,2.576871620000000007e+01,1.897075599999999751e+00,1.163237460000000212e+01,5.826677600000001789e+00,1.611241659999999740e+02,0.000000000000000000e+00
4.727113199999999793e+00,3.255419600000000457e+01,9.647528599999999344e+00,8.401396679999999151e+01,0.000000000000000000e+00,1.396570000000000255e+04,1.098221419999999995e+02,1.641587000000000216e+03,1.036225999999999658e+03,2.342939000000000078e+02,2.073292559999999582e+02,1.177761999999999489e+03,2.052134599999999409e+01,1.604282600000000230e+02,1.858952600000000166e+04,4.973871799999998622e+00,1.054182379999999775e+01,2.012748020000000082e+01,1.716926800000000242e+01,1.426192000000000064e+02,2.981406359999999367e+01,1.029548686000000117e+02,3.652573999999999188e+01,6.769006200000000035e+02,9.778656800000000260e+00,5.840974400000000344e+01,9.124819599999999298e+01,2.906669600000001310e+02,4.909163399999998205e+02,2.085139119999999835e+01,8.562016800000000316e+00,4.149773040000000037e+03,2.934396200000000121e+00,1.725086219999999685e+03,0.000000000000000000e+00,9.143160000000002583e+02,1.059054520000000110e+02,5.349699600000000146e+02,1.712900139999999851e+02,3.292123799999999756e+04,1.317002340000000004e+04,6.553122800000001291e+01,8.083418000000000347e+01,2.344921919999999815e+01,7.165477200000000835e+01,1.275288099999999929e+02,7.904337199999999086e+01,1.418175660000000171e+01,5.614252400000000698e+00,7.972603999999998692e-01,3.290664000000000367e-01,2.007094799999999957e+00,1.987849540000000204e+01,2.321134799999999743e+01,1.566070000000000562e+01,1.540741420000000339e+01,9.306451199999999702e+00,1.326076660000000018e+01,3.533151780000000031e+01,9.625970000000001470e-01,5.013196399999998931e+01,7.107754000000001682e-01,7.333987200000001039e+00,2.685727200000000892e+01,4.206268800000000141e+00,8.140144000000000268e-01,4.255439999999999223e-01,8.555048000000000652e-01,1.849794179999999955e+01,8.459721200000000607e+00,1.559378600000000059e+00,1.240986680000000497e+01,6.814684999999997217e+01,4.180139999999999550e-02,4.305275199999999636e+00,1.277286000000000499e+01,7.690884999999998684e+01,9.573291399999998674e+00,5.735702999999999996e+00,3.219384000000000134e-01,9.170487999999999973e-01,3.978619999999999934e-01,6.681180800000001696e+00,0.000000000000000000e+00
1.509985639999999876e+02,2.713386739999999619e+01,7.380885799999999790e+02,1.305536800000000085e+03,1.396570000000000255e+04,0.000000000000000000e+00,1.876020280000000275e+04,7.309186000000000058e+04,1.442851200000000063e+03,8.590486000000000058e+04,1.121164800000000014e+03,4.521868000000000029e+04,1.493110399999999913e+02,8.823226000000000568e+03,2.267150999999999840e+04,1.640674539999999837e+01,3.230761200000000599e+02,2.130886400000000265e+02,2.623677200000000198e+02,3.949806199999999535e+03,5.260864999999998872e+02,7.951634800000000780e+01,7.989702400000001035e+02,3.031007599999999002e+03,1.984431859999999759e+01,7.663941599999998289e+02,5.699167999999999665e+02,9.274677800000001298e+03,4.147865999999999076e+03,6.862943199999997432e+02,4.861371199999999249e+01,8.436666000000001077e+03,4.889052400000000631e+01,2.096097199999999702e+03,0.000000000000000000e+00,8.512005999999999403e+03,5.384510000000000218e+02,3.434317999999999756e+03,3.212681000000000608e+02,2.561302000000000044e+04,1.265636000000000240e+04,6.362808199999998351e+02,5.573991000000000895e+02,4.135945200000000455e+01,3.646013200000000438e+02,6.808403999999998746e+01,6.510132800000001225e+02,9.975449999999996464e+01,6.201703359999997645e+01,2.494962499999999750e+01,3.083852600000000166e+00,2.779151720000000125e+01,4.270947299999999700e+02,2.737048779999999937e+01,3.218761200000000713e+02,4.340784699999999248e+02,2.891621200000000158e+02,2.317041555999999787e+02,8.744188999999996668e+02,1.971452540000000297e+01,7.094690140000000156e+02,9.584523199999999576e+00,2.006100400000000548e+02,1.522226579999999956e+02,2.447774679999999492e+01,1.161824120000000526e+01,6.656459799999997706e+00,8.738754200000000694e+00,3.019401940000000195e+02,2.459915000000000873e+01,1.417208199999999785e+01,4.954419800000001572e+01,1.746115493999999671e+03,1.491553599999999813e+00,5.104516200000001191e+01,1.011382040000000018e+02,1.911879362000000583e+03,2.761650999999999385e+02,8.257451120000000344e+01,3.748418199999999700e+00,1.586088680000000117e+01,1.058014760000000010e+01,1.608122600000000091e+02,0.000000000000000000e+00
1.577572199999999793e+04,4.494244600000001100e+01,1.439866999999999825e+04,9.176135999999996784e+02,1.098221419999999995e+02,1.876020280000000275e+04,0.000000000000000000e+00,4.663340000000000146e+04,2.197854400000000169e+03,5.141762000000000262e+04,8.152519999999999527e+02,8.105942399999998997e+02,9.961011999999996647e+01,9.013427999999999884e+04,7.062329200000000355e+02,2.310947400000000869e+02,4.072727800000001025e+03,2.754680400000000304e+02,9.568684000000002925e+02,5.128970199999999977e+02,1.458616599999999926e+04,3.619843260000000100e+02,1.846039999999999782e+04,1.362462600000000020e+04,1.819376399999999805e+01,6.394790400000000773e+03,3.943649599999998372e+03,1.554031199999999953e+05,2.105237200000000303e+04,5.467754000000000087e+04,3.516366799999999415e+01,3.985405600000000277e+02,1.263492000000000417e+03,6.674850000000001273e+03,0.000000000000000000e+00,1.746695799999999872e+04,1.488212800000000243e+03,8.380323999999998705e+03,1.834411399999999958e+03,4.816853999999999360e+03,2.217384799999999359e+03,1.966007799999999861e+02,1.066971599999999853e+03,1.535140800000000070e+02,7.638191000000000486e+02,1.652623600000000579e+02,5.847951199999999972e+02,1.466093400000000315e+02,2.113139400000000023e+01,9.953315800000000024e+01,1.937452199999999181e+01,2.791783399999999915e+02,3.788499819999999545e+02,1.056345199999999807e+01,1.851807000000000016e+02,1.320416060000000243e+03,4.567301200000001131e+02,5.076062399999999002e+02,8.101338439999999537e+02,3.614384479999998945e+01,3.583143840000000750e+02,1.217839960000000232e+01,4.727766399999999862e+02,6.552336419999998895e+01,2.289132200000000239e+02,9.450313999999998771e+01,1.466357339999999709e+01,2.786552599999999913e+01,2.593510960000000978e+02,1.944139599999999746e+02,1.151243200000000257e+02,5.445480999999998630e+02,3.739999279999999999e+03,2.419023000000000145e+00,1.748018399999999986e+02,7.845749400000001970e+02,4.449816799999999603e+03,8.075196799999998802e+02,4.977416399999999044e+02,5.633580199999999927e+00,1.750264999999999560e+01,4.030096800000001878e+01,4.711053020000001652e+02,0.000000000000000000e+00
3.296278400000000147e+03,3.860397800000001212e+01,5.111134000000000924e+03,1.020695600000000127e+03,1.641587000000000216e+03,7.309186000000000058e+04,4.663340000000000146e+04,0.000000000000000000e+00,1.775672199999999975e+03,3.599741000000000349e+04,2.274562200000000303e+03,1.260251400000000103e+04,2.567933599999999501e+02,6.365531999999999971e+04,5.144054000000000997e+03,4.024714600000001496e+01,4.655538599999998951e+03,5.600842200000000730e+02,1.505608200000000579e+03,2.398822000000000116e+03,3.418919400000000678e+03,1.785278320000000178e+02,8.278279599999998027e+03,5.192857599999999366e+03,3.021985319999999930e+01,4.429353999999997541e+03,1.465745199999999613e+03,9.894244000000004235e+03,9.184995999999999185e+03,1.313408480000000054e+04,7.722241400000001477e+01,8.221454000000003361e+03,9.196345999999999776e+01,4.094575999999999112e+03,0.000000000000000000e+00,1.245679199999999946e+04,1.126164599999999837e+03,4.938009999999999309e+03,6.875283999999999196e+02,1.771686000000000058e+04,7.934068000000000211e+03,1.128667180000000144e+03,8.039733599999998432e+02,1.048740599999999858e+02,8.452610000000001946e+02,1.524371800000000121e+02,5.596302200000002358e+02,2.158132800000000202e+02,1.318756098000000065e+02,8.961826999999999543e+01,1.053390060000000261e+01,1.324419600000000230e+02,2.992570465999999669e+02,1.059890079999999912e+01,2.597524799999999914e+02,9.738310600000003205e+02,6.061774999999998954e+02,3.618084020000000010e+02,7.351566399999996975e+02,3.686631940000000185e+01,3.267559760000000324e+02,2.006646299999999883e+01,5.225718000000000529e+02,6.795330400000000282e+01,7.882581400000000826e+01,4.238707599999998621e+01,1.281729200000000191e+01,2.319355059999999469e+01,1.817497600000000375e+02,1.033516280000000194e+02,5.414667119999999301e+01,1.691784200000000169e+02,2.970940240000000358e+03,3.904212799999998929e+00,1.363947400000000130e+02,3.757839199999999096e+02,3.113555799999999635e+03,7.296302799999997433e+02,3.358191599999999539e+02,6.640770999999999979e+00,2.745946399999999699e+01,3.083089199999999508e+01,4.033835399999999254e+02,0.000000000000000000e+00
1.610770200000000614e+02,6.385716000000001259e+03,1.166690539999999601e+02,2.682431552000000011e+03,1.036225999999999658e+03,1.442851200000000063e+03,2.197854400000000169e+03,1.775672199999999975e+03,0.000000000000000000e+00,2.897135399999999663e+03,2.798489399999999137e+02,2.537591000000000349e+03,4.885936399999999935e+02,1.465314400000000205e+03,9.447161799999999857e+03,1.253024599999999964e+02,4.037496800000000690e+02,6.248537999999999215e+01,1.654114600000000053e+02,1.293796340000000100e+03,1.265119000000000113e+02,2.941438799999999901e+04,1.758380800000000193e+02,5.939173999999999796e+04,2.149003800000000410e+03,8.259943999999999278e+02,8.971402000000001863e+03,1.469878000000000065e+04,2.474730199999999968e+03,1.673948579999999993e+03,1.028000319999999306e+02,1.262539599999999638e+02,2.823810000000000286e+02,1.240508199999999988e+03,0.000000000000000000e+00,3.779532000000000608e+03,6.033415999999999713e+02,1.768833600000000388e+03,3.754792800000000170e+02,6.832489999999999782e+03,4.546233999999998332e+02,1.547983199999999897e+02,6.012640000000001237e+02,7.399928599999999790e+01,3.696983800000000429e+02,5.434890999999999650e+01,6.556759900000002972e+02,7.270157999999997855e+01,1.208695400000000220e+01,4.099797199999999009e+01,8.947275599999997553e+00,6.335319000000001211e+01,5.770163999999999760e+02,1.620172599999999719e+01,1.831144820000000379e+02,5.201987200000000939e+02,2.219361299999999346e+02,1.220290920000000142e+03,8.280085055999999213e+02,3.044424039999999465e+01,7.603199999999998226e+02,2.370748000000000388e+01,2.131701999999999657e+02,1.302497000000000185e+02,1.526221799999999860e+02,2.573193799999999953e+01,8.622940599999999733e+00,1.456544199999999734e+01,4.339693599999999378e+02,1.516401000000000465e+02,9.350961999999999819e+01,1.246614000000000431e+02,4.111280600000000959e+03,2.469719599999999904e+00,1.205888799999999748e+02,1.854235000000000184e+02,2.974690000000000964e+03,4.058833999999999378e+02,3.037413600000000429e+02,1.205572539999999471e+01,9.393352800000000613e+00,2.404371140000000295e+01,2.438611600000000124e+02,0.000000000000000000e+00
3.101614600000000337e+02,2.323381160000000278e+01,6.894276199999999335e+02,1.946215999999999985e+04,2.342939000000000078e+02,8.590486000000000058e+04,5.141762000000000262e+04,3.599741000000000349e+04,2.897135399999999663e+03,0.000000000000000000e+00,1.189618399999999838e+03,3.733206999999999971e+04,1.619758199999999988e+02,1.841611599999999817e+04,1.506528060000000096e+03,2.355058400000000418e+01,2.599182400000000257e+02,2.724932799999999702e+02,3.555800399999999968e+02,2.335516500000000451e+04,4.357886400000001572e+02,4.919457320000000777e+01,6.731958199999999124e+02,7.770737999999999374e+03,2.199666080000000079e+01,8.549241999999999280e+02,8.152702000000000453e+02,5.224762000000000262e+04,9.956519999999996799e+03,3.960490600000000541e+02,5.403288599999999775e+01,6.243283999999999878e+02,1.329101899999999716e+02,4.139468000000000757e+03,0.000000000000000000e+00,1.615632399999999870e+04,7.023011999999999944e+02,6.190203999999998814e+03,5.811793999999999869e+02,7.864074000000000524e+03,3.040832000000000335e+03,3.266574599999999577e+02,1.129927920000000086e+03,5.707110400000000539e+01,6.274060399999998481e+02,8.671165999999999485e+01,1.404934520000000475e+03,1.775355000000000416e+02,3.446895200000000159e+01,5.062857519999999312e+01,6.085407999999998374e+00,3.272164939999999689e+01,1.834666376199999604e+03,4.820631200000000405e+01,8.031208599999999933e+02,1.398983705999999984e+03,6.752524799999998777e+02,8.539290074000001596e+02,4.131013031999999839e+03,4.794916999999999518e+01,2.282395992999999635e+03,1.563877579999999412e+01,4.798506600000000049e+02,3.112487140000000068e+02,2.353137960000000106e+01,1.498082059999999771e+01,1.533746059999999467e+01,1.841847760000000278e+01,1.359024996000000101e+03,2.879545000000000599e+01,2.014364600000000038e+01,5.722469600000000156e+01,6.079858943999999610e+03,2.875121800000000061e+00,8.763821599999999989e+01,1.380191359999999747e+02,7.030641655999999784e+03,6.104528599999999869e+02,9.414848399999999629e+01,6.654116800000000609e+00,2.728683200000000042e+01,1.745617200000000224e+01,3.777698419999999828e+02,0.000000000000000000e+00
